nickname,VOD,CTW,lot,wafer,no_pixels,rows,cols,pixel,CMOS,target_chamber_depth,wg_to_chamber,spacer_open,micro_disk,DINF,filter,filter_50percent_WL,532nm_rejection,D2_anneal,epi,top_iris_file,aperture_file,wg_file,bottom_iris_file,micro_disk_file,large_chamber_file,medium_chamber_file,small_chamber_file,row_beg,row_end,col_beg,col_end
Nickel-G,yes,no,S61544,2,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,3,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,4,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,5,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,6,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,7,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,8,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,9,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,12,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,13,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,14,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,15,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,16,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,17,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,18,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,19,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,20,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,21,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,22,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,23,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,24,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61544,25,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S60738,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,2,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,3,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,4,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,5,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,6,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,7,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,8,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,9,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,12,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,13,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,14,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,15,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,16,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,17,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,18,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,19,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,20,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,21,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,22,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,23,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,24,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S55851,25,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,2,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,3,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,4,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,5,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,6,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,7,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,8,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,9,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,12,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,13,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,14,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,15,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,16,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,17,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,18,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,19,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,20,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,21,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,22,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,23,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,24,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61331,25,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,2,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,3,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,4,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,5,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,6,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,7,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,8,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,9,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,12,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,13,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,14,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,15,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
